Neurons,Learning Rate,Episode Number,CPU in %,Ram,Start Time,End Time,Execution Time,Running Mean
200,1e-3,19,71.5,11.7,2022-08-11 05:44:46.252709,2022-08-11 05:45:15.877701,0:00:29.624992,-20.887589440941046
200,1e-3,20,70.3,11.8,2022-08-11 05:44:46.252709,2022-08-11 05:45:17.612070,0:00:31.359361,-20.888713546531637
200,1e-3,21,68.8,11.7,2022-08-11 05:44:46.252709,2022-08-11 05:45:18.940203,0:00:32.687494,-20.88982641106632
200,1e-3,22,67.6,11.9,2022-08-11 05:44:46.252709,2022-08-11 05:45:20.846450,0:00:34.593741,-20.880928146955657
200,1e-3,23,71.0,11.8,2022-08-11 05:44:46.252709,2022-08-11 05:45:22.299577,0:00:36.046868,-20.882118865486103
200,1e-3,24,66.2,11.7,2022-08-11 05:44:46.252709,2022-08-11 05:45:23.987071,0:00:37.734362,-20.86329767683124
200,1e-3,25,67.0,11.9,2022-08-11 05:44:46.252709,2022-08-11 05:45:25.643323,0:00:39.390614,-20.854664700062926
200,1e-3,26,67.4,11.6,2022-08-11 05:44:46.252709,2022-08-11 05:45:26.987075,0:00:40.734366,-20.856118053062296
200,1e-3,27,65.5,11.9,2022-08-11 05:44:46.252709,2022-08-11 05:45:28.799570,0:00:42.546861,-20.857556872531674
200,1e-3,28,68.5,11.7,2022-08-11 05:44:46.252709,2022-08-11 05:45:30.112075,0:00:43.859366,-20.848981303806358
200,1e-3,29,65.5,11.5,2022-08-11 05:44:46.252709,2022-08-11 05:45:31.268324,0:00:45.015615,-20.850491490768295
200,1e-3,30,68.3,11.7,2022-08-11 05:44:46.252709,2022-08-11 05:45:32.674573,0:00:46.421864,-20.851986575860614
200,1e-3,31,69.7,11.8,2022-08-11 05:44:46.252709,2022-08-11 05:45:34.221451,0:00:47.968742,-20.843466710102007
200,1e-3,32,64.0,11.6,2022-08-11 05:44:46.252709,2022-08-11 05:45:35.565202,0:00:49.312493,-20.845032043000987
200,1e-3,33,68.5,11.8,2022-08-11 05:44:46.252709,2022-08-11 05:45:36.955828,0:00:50.703119,-20.836581722570976
200,1e-3,34,68.8,11.8,2022-08-11 05:44:46.252709,2022-08-11 05:45:38.330825,0:00:52.078116,-20.828215905345264
200,1e-3,35,65.9,11.8,2022-08-11 05:44:46.252709,2022-08-11 05:45:40.096449,0:00:53.843740,-20.80993374629181
200,1e-3,36,69.9,11.8,2022-08-11 05:44:46.252709,2022-08-11 05:45:41.440199,0:00:55.187490,-20.811834408828894
200,1e-3,37,68.0,11.6,2022-08-11 05:44:46.252709,2022-08-11 05:45:43.221451,0:00:56.968742,-20.803716064740605
200,1e-3,38,69.1,11.7,2022-08-11 05:44:46.252709,2022-08-11 05:45:44.408950,0:00:58.156241,-20.8056789040932
200,1e-3,39,67.9,11.7,2022-08-11 05:44:46.252709,2022-08-11 05:45:46.377698,0:01:00.124989,-20.80762211505227
200,1e-3,40,68.3,11.7,2022-08-11 05:44:46.252709,2022-08-11 05:45:47.830818,0:01:01.578109,-20.799545893901744
200,1e-3,41,72.1,11.7,2022-08-11 05:44:46.252709,2022-08-11 05:45:49.252699,0:01:02.999990,-20.801550434962728
200,1e-3,42,65.3,11.7,2022-08-11 05:44:46.252709,2022-08-11 05:45:50.737074,0:01:04.484365,-20.7935349306131
200,1e-3,43,68.0,11.8,2022-08-11 05:44:46.252709,2022-08-11 05:45:52.252697,0:01:05.999988,-20.79559958130697
200,1e-3,44,70.6,11.7,2022-08-11 05:44:46.252709,2022-08-11 05:45:53.627697,0:01:07.374988,-20.7976435854939
200,1e-3,45,69.3,11.4,2022-08-11 05:44:46.252709,2022-08-11 05:45:54.799575,0:01:08.546866,-20.799667149638964
200,1e-3,46,69.7,11.7,2022-08-11 05:44:46.252709,2022-08-11 05:45:56.190200,0:01:09.937491,-20.791670478142574
200,1e-3,47,70.3,11.7,2022-08-11 05:44:46.252709,2022-08-11 05:45:57.471448,0:01:11.218739,-20.78375377336115
200,1e-3,48,67.6,11.7,2022-08-11 05:44:46.252709,2022-08-11 05:45:58.940198,0:01:12.687489,-20.775916235627538
200,1e-3,49,74.7,11.5,2022-08-11 05:44:46.252709,2022-08-11 05:46:00.487075,0:01:14.234366,-20.778157073271263
200,1e-3,50,63.7,11.3,2022-08-11 05:44:46.252709,2022-08-11 05:46:02.143319,0:01:15.890610,-20.76037550253855
200,1e-3,51,67.7,11.4,2022-08-11 05:44:46.252709,2022-08-11 05:46:03.643326,0:01:17.390617,-20.762771747513167
200,1e-3,52,69.0,11.4,2022-08-11 05:44:46.252709,2022-08-11 05:46:05.080827,0:01:18.828118,-20.745144030038038
200,1e-3,53,66.2,11.4,2022-08-11 05:44:46.252709,2022-08-11 05:46:06.674572,0:01:20.421863,-20.747692589737657
200,1e-3,54,65.9,11.3,2022-08-11 05:44:46.252709,2022-08-11 05:46:07.955822,0:01:21.703113,-20.740215663840278
200,1e-3,55,65.7,11.4,2022-08-11 05:44:46.252709,2022-08-11 05:46:09.252698,0:01:22.999989,-20.732813507201875
200,1e-3,56,67.1,11.5,2022-08-11 05:44:46.252709,2022-08-11 05:46:11.033952,0:01:24.781243,-20.71548537212986
200,1e-3,57,65.0,11.4,2022-08-11 05:44:46.252709,2022-08-11 05:46:12.283953,0:01:26.031244,-20.71833051840856
200,1e-3,58,66.0,11.4,2022-08-11 05:44:46.252709,2022-08-11 05:46:13.846449,0:01:27.593740,-20.711147213224475
200,1e-3,59,68.9,11.3,2022-08-11 05:44:46.252709,2022-08-11 05:46:15.002698,0:01:28.749989,-20.714035741092232
200,1e-3,60,67.6,11.4,2022-08-11 05:44:46.252709,2022-08-11 05:46:16.377701,0:01:30.124992,-20.71689538368131
200,1e-3,61,67.5,11.2,2022-08-11 05:44:46.252709,2022-08-11 05:46:17.893323,0:01:31.640614,-20.6997264298445
200,1e-3,62,68.0,11.4,2022-08-11 05:44:46.252709,2022-08-11 05:46:19.408951,0:01:33.156242,-20.682729165546057
200,1e-3,63,66.7,11.6,2022-08-11 05:44:46.252709,2022-08-11 05:46:21.612073,0:01:35.359364,-20.665901873890597
200,1e-3,64,66.7,11.5,2022-08-11 05:44:46.252709,2022-08-11 05:46:23.112075,0:01:36.859366,-20.66924285515169
200,1e-3,65,62.8,11.4,2022-08-11 05:44:46.252709,2022-08-11 05:46:24.268322,0:01:38.015613,-20.672550426600175
200,1e-3,66,65.7,11.4,2022-08-11 05:44:46.252709,2022-08-11 05:46:25.627701,0:01:39.374992,-20.66582492233417
200,1e-3,67,66.5,11.4,2022-08-11 05:44:46.252709,2022-08-11 05:46:27.049578,0:01:40.796869,-20.66916667311083
200,1e-3,68,68.4,11.5,2022-08-11 05:44:46.252709,2022-08-11 05:46:28.830824,0:01:42.578115,-20.632475006379725
200,1e-3,69,64.6,11.4,2022-08-11 05:44:46.252709,2022-08-11 05:46:30.330825,0:01:44.078116,-20.61615025631593
200,1e-3,70,68.3,11.4,2022-08-11 05:44:46.252709,2022-08-11 05:46:31.783943,0:01:45.531234,-20.61998875375277
200,1e-3,71,67.5,11.2,2022-08-11 05:44:46.252709,2022-08-11 05:46:33.440199,0:01:47.187490,-20.59378886621524
200,1e-3,72,70.3,11.4,2022-08-11 05:44:46.252709,2022-08-11 05:46:34.955821,0:01:48.703112,-20.59785097755309
200,1e-3,73,66.7,11.5,2022-08-11 05:44:46.252709,2022-08-11 05:46:36.971451,0:01:50.718742,-20.58187246777756
200,1e-3,74,67.2,11.4,2022-08-11 05:44:46.252709,2022-08-11 05:46:38.518325,0:01:52.265616,-20.576053743099784
200,1e-3,75,68.7,11.5,2022-08-11 05:44:46.252709,2022-08-11 05:46:40.315203,0:01:54.062494,-20.570293205668786
200,1e-3,76,67.8,11.6,2022-08-11 05:44:46.252709,2022-08-11 05:46:42.471452,0:01:56.218743,-20.544590273612098
200,1e-3,77,64.8,11.5,2022-08-11 05:44:46.252709,2022-08-11 05:46:44.377701,0:01:58.124992,-20.539144370875977
200,1e-3,78,67.1,11.5,2022-08-11 05:44:46.252709,2022-08-11 05:46:46.315202,0:02:00.062493,-20.52375292716722
200,1e-3,79,68.6,11.2,2022-08-11 05:44:46.252709,2022-08-11 05:46:47.783950,0:02:01.531241,-20.518515397895545
200,1e-3,80,69.5,11.4,2022-08-11 05:44:46.252709,2022-08-11 05:46:49.252701,0:02:02.999992,-20.52333024391659
200,1e-3,81,69.3,11.5,2022-08-11 05:44:46.252709,2022-08-11 05:46:51.252697,0:02:04.999988,-20.498096941477424
200,1e-3,82,66.7,11.4,2022-08-11 05:44:46.252709,2022-08-11 05:46:52.799574,0:02:06.546865,-20.49311597206265
200,1e-3,83,65.1,11.5,2022-08-11 05:44:46.252709,2022-08-11 05:46:54.455825,0:02:08.203116,-20.498184812342025
200,1e-3,84,67.8,11.5,2022-08-11 05:44:46.252709,2022-08-11 05:46:56.080826,0:02:09.828117,-20.493202964218604
200,1e-3,85,69.0,11.5,2022-08-11 05:44:46.252709,2022-08-11 05:46:57.721449,0:02:11.468740,-20.488270934576416
200,1e-3,86,66.8,11.4,2022-08-11 05:44:46.252709,2022-08-11 05:46:59.205828,0:02:12.953119,-20.493388225230653
200,1e-3,87,68.3,11.4,2022-08-11 05:44:46.252709,2022-08-11 05:47:00.908950,0:02:14.656241,-20.47845434297835
200,1e-3,88,66.1,11.4,2022-08-11 05:44:46.252709,2022-08-11 05:47:02.408946,0:02:16.156237,-20.483669799548565
200,1e-3,89,70.0,11.4,2022-08-11 05:44:46.252709,2022-08-11 05:47:03.893325,0:02:17.640616,-20.48883310155308
200,1e-3,90,69.0,11.3,2022-08-11 05:44:46.252709,2022-08-11 05:47:05.205822,0:02:18.953113,-20.49394477053755
200,1e-3,91,65.7,11.3,2022-08-11 05:44:46.252709,2022-08-11 05:47:06.596450,0:02:20.343741,-20.489005322832174
200,1e-3,92,68.2,11.4,2022-08-11 05:44:46.252709,2022-08-11 05:47:08.268328,0:02:22.015619,-20.494115269603853
200,1e-3,93,65.9,11.4,2022-08-11 05:44:46.252709,2022-08-11 05:47:09.612075,0:02:23.359366,-20.499174116907817
200,1e-3,94,68.5,11.4,2022-08-11 05:44:46.252709,2022-08-11 05:47:11.174573,0:02:24.921864,-20.49418237573874
200,1e-3,95,67.5,11.6,2022-08-11 05:44:46.252709,2022-08-11 05:47:13.362068,0:02:27.109359,-20.479240551981352
200,1e-3,96,68.3,11.5,2022-08-11 05:44:46.252709,2022-08-11 05:47:14.987076,0:02:28.734367,-20.474448146461537
200,1e-3,97,69.1,11.5,2022-08-11 05:44:46.252709,2022-08-11 05:47:16.580828,0:02:30.328119,-20.479703664996922
200,1e-3,98,71.5,11.3,2022-08-11 05:44:46.252709,2022-08-11 05:47:18.580826,0:02:32.328117,-20.47490662834695
200,1e-3,99,67.5,11.4,2022-08-11 05:44:46.252709,2022-08-11 05:47:19.893326,0:02:33.640617,-20.47015756206348
200,1e-3,100,65.0,11.5,2022-08-11 05:44:46.252709,2022-08-11 05:47:21.721444,0:02:35.468735,-20.475455986442846
200,1e-3,101,67.2,11.4,2022-08-11 05:44:46.252709,2022-08-11 05:47:23.315201,0:02:37.062492,-20.480701426578417
200,1e-3,102,67.7,11.5,2022-08-11 05:44:46.252709,2022-08-11 05:47:25.033952,0:02:38.781243,-20.47589441231263
200,1e-3,103,67.6,11.4,2022-08-11 05:44:46.252709,2022-08-11 05:47:26.627697,0:02:40.374988,-20.461135468189504
200,1e-3,104,66.8,11.5,2022-08-11 05:44:46.252709,2022-08-11 05:47:28.346453,0:02:42.093744,-20.45652411350761
200,1e-3,105,66.8,11.4,2022-08-11 05:44:46.252709,2022-08-11 05:47:29.924575,0:02:43.671866,-20.461958872372534
200,1e-3,106,68.9,11.5,2022-08-11 05:44:46.252709,2022-08-11 05:47:31.908949,0:02:45.656240,-20.457339283648807
200,1e-3,107,71.5,11.2,2022-08-11 05:44:46.252709,2022-08-11 05:47:33.737070,0:02:47.484361,-20.45276589081232
200,1e-3,108,70.9,11.4,2022-08-11 05:44:46.252709,2022-08-11 05:47:35.346452,0:02:49.093743,-20.458238231904197
200,1e-3,109,67.6,11.5,2022-08-11 05:44:46.252709,2022-08-11 05:47:37.252699,0:02:50.999990,-20.453655849585154
200,1e-3,110,67.0,11.4,2022-08-11 05:44:46.252709,2022-08-11 05:47:38.908947,0:02:52.656238,-20.4591192910893
200,1e-3,111,68.9,11.5,2022-08-11 05:44:46.252709,2022-08-11 05:47:40.658952,0:02:54.406243,-20.46452809817841
200,1e-3,112,70.3,11.6,2022-08-11 05:44:46.252709,2022-08-11 05:47:43.080827,0:02:56.828118,-20.459882817196625
200,1e-3,113,68.5,11.6,2022-08-11 05:44:46.252709,2022-08-11 05:47:45.065200,0:02:58.812491,-20.435283989024658
200,1e-3,114,66.9,11.6,2022-08-11 05:44:46.252709,2022-08-11 05:47:47.143323,0:03:00.890614,-20.43093114913441
200,1e-3,115,68.5,11.2,2022-08-11 05:44:46.252709,2022-08-11 05:47:48.815199,0:03:02.562490,-20.436621837643067
200,1e-3,116,65.4,11.4,2022-08-11 05:44:46.252709,2022-08-11 05:47:50.237074,0:03:03.984365,-20.442255619266636
200,1e-3,117,70.5,11.5,2022-08-11 05:44:46.252709,2022-08-11 05:47:51.799572,0:03:05.546863,-20.437833063073967
200,1e-3,118,68.6,11.5,2022-08-11 05:44:46.252709,2022-08-11 05:47:53.580818,0:03:07.328109,-20.44345473244323
200,1e-3,119,67.2,11.5,2022-08-11 05:44:46.252709,2022-08-11 05:47:55.533947,0:03:09.281238,-20.449020185118798
200,1e-3,120,68.5,11.5,2022-08-11 05:44:46.252709,2022-08-11 05:47:57.565196,0:03:11.312487,-20.43452998326761
200,1e-3,121,68.8,11.4,2022-08-11 05:44:46.252709,2022-08-11 05:47:58.940202,0:03:12.687493,-20.440184683434932
200,1e-3,122,69.5,11.4,2022-08-11 05:44:46.252709,2022-08-11 05:48:00.424576,0:03:14.171867,-20.43578283660058
200,1e-3,123,67.2,11.5,2022-08-11 05:44:46.252709,2022-08-11 05:48:02.424578,0:03:16.171869,-20.431425008234573
200,1e-3,124,70.3,11.2,2022-08-11 05:44:46.252709,2022-08-11 05:48:04.268330,0:03:18.015621,-20.427110758152228
200,1e-3,125,69.7,11.5,2022-08-11 05:44:46.252709,2022-08-11 05:48:06.127697,0:03:19.874988,-20.422839650570705
200,1e-3,126,68.4,11.7,2022-08-11 05:44:46.252709,2022-08-11 05:48:08.627704,0:03:22.374995,-20.378611254064996
200,1e-3,127,67.0,11.5,2022-08-11 05:44:46.252709,2022-08-11 05:48:10.190201,0:03:23.937492,-20.374825141524344
200,1e-3,128,69.1,11.5,2022-08-11 05:44:46.252709,2022-08-11 05:48:12.190200,0:03:25.937491,-20.371076890109098
200,1e-3,129,67.6,11.6,2022-08-11 05:44:46.252709,2022-08-11 05:48:14.674575,0:03:28.421866,-20.35736612120801
200,1e-3,130,70.4,11.6,2022-08-11 05:44:46.252709,2022-08-11 05:48:16.815194,0:03:30.562485,-20.35379245999593
200,1e-3,131,67.5,11.6,2022-08-11 05:44:46.252709,2022-08-11 05:48:18.908950,0:03:32.656241,-20.36025453539597
200,1e-3,132,65.9,11.2,2022-08-11 05:44:46.252709,2022-08-11 05:48:20.627699,0:03:34.374990,-20.346651990042012
200,1e-3,133,68.4,11.4,2022-08-11 05:44:46.252709,2022-08-11 05:48:22.283952,0:03:36.031243,-20.34318547014159
200,1e-3,134,69.1,11.4,2022-08-11 05:44:46.252709,2022-08-11 05:48:23.799571,0:03:37.546862,-20.349753615440175
200,1e-3,135,67.9,11.6,2022-08-11 05:44:46.252709,2022-08-11 05:48:25.846451,0:03:39.593742,-20.346256079285773
200,1e-3,136,66.7,11.5,2022-08-11 05:44:46.252709,2022-08-11 05:48:27.721451,0:03:41.468742,-20.312793518492917
200,1e-3,137,70.3,11.5,2022-08-11 05:44:46.252709,2022-08-11 05:48:29.377699,0:03:43.124990,-20.309665583307986
200,1e-3,138,72.1,11.5,2022-08-11 05:44:46.252709,2022-08-11 05:48:31.112073,0:03:44.859364,-20.306568927474906
200,1e-3,139,67.1,11.6,2022-08-11 05:44:46.252709,2022-08-11 05:48:33.299578,0:03:47.046869,-20.29350323820016
200,1e-3,140,68.1,11.2,2022-08-11 05:44:46.252709,2022-08-11 05:48:35.393326,0:03:49.140617,-20.290568205818158
200,1e-3,141,70.9,11.5,2022-08-11 05:44:46.252709,2022-08-11 05:48:37.205828,0:03:50.953119,-20.287662523759977
200,1e-3,142,68.4,11.6,2022-08-11 05:44:46.252709,2022-08-11 05:48:39.674577,0:03:53.421868,-20.284785898522376
200,1e-3,143,68.2,11.5,2022-08-11 05:44:46.252709,2022-08-11 05:48:41.346455,0:03:55.093746,-20.281938039537152
200,1e-3,144,66.1,11.6,2022-08-11 05:44:46.252709,2022-08-11 05:48:43.487075,0:03:57.234366,-20.269118659141782
200,1e-3,145,70.1,11.6,2022-08-11 05:44:46.252709,2022-08-11 05:48:45.549574,0:03:59.296865,-20.256427472550364
200,1e-3,146,69.9,11.6,2022-08-11 05:44:46.252709,2022-08-11 05:48:47.549574,0:04:01.296865,-20.23386319782486
200,1e-3,147,68.4,11.6,2022-08-11 05:44:46.252709,2022-08-11 05:48:49.674579,0:04:03.421870,-20.22152456584661
200,1e-3,148,69.0,11.2,2022-08-11 05:44:46.252709,2022-08-11 05:48:51.643324,0:04:05.390615,-20.209309320188147
200,1e-3,149,65.8,11.5,2022-08-11 05:44:46.252709,2022-08-11 05:48:53.471450,0:04:07.218741,-20.207216226986265
200,1e-3,150,68.2,11.6,2022-08-11 05:44:46.252709,2022-08-11 05:48:55.658945,0:04:09.406236,-20.1851440647164
200,1e-3,151,66.4,11.5,2022-08-11 05:44:46.252709,2022-08-11 05:48:57.471448,0:04:11.218739,-20.183292624069235
200,1e-3,152,69.5,11.6,2022-08-11 05:44:46.252709,2022-08-11 05:48:59.799578,0:04:13.546869,-20.161459697828544
200,1e-3,153,66.0,11.5,2022-08-11 05:44:46.252709,2022-08-11 05:49:01.315199,0:04:15.062490,-20.16984510085026
200,1e-3,154,67.0,11.5,2022-08-11 05:44:46.252709,2022-08-11 05:49:02.830826,0:04:16.578117,-20.158146649841758
200,1e-3,155,69.3,11.5,2022-08-11 05:44:46.252709,2022-08-11 05:49:04.705824,0:04:18.453115,-20.12656518334334
200,1e-3,156,65.3,11.2,2022-08-11 05:44:46.252709,2022-08-11 05:49:06.549579,0:04:20.296870,-20.135299531509908
200,1e-3,157,68.2,11.6,2022-08-11 05:44:46.252709,2022-08-11 05:49:08.612076,0:04:22.359367,-20.12394653619481
200,1e-3,158,67.7,11.5,2022-08-11 05:44:46.252709,2022-08-11 05:49:10.330821,0:04:24.078112,-20.132707070832865
200,1e-3,159,68.2,11.6,2022-08-11 05:44:46.252709,2022-08-11 05:49:12.565198,0:04:26.312489,-20.12138000012454
200,1e-3,160,66.3,11.7,2022-08-11 05:44:46.252709,2022-08-11 05:49:15.002701,0:04:28.749992,-20.090166200123296
200,1e-3,161,68.0,11.6,2022-08-11 05:44:46.252709,2022-08-11 05:49:16.908948,0:04:30.656239,-20.089264538122062
200,1e-3,162,64.7,11.6,2022-08-11 05:44:46.252709,2022-08-11 05:49:19.049572,0:04:32.796863,-20.08837189274084
200,1e-3,163,69.4,11.2,2022-08-11 05:44:46.252709,2022-08-11 05:49:20.940200,0:04:34.687491,-20.077488173813435
200,1e-3,164,69.3,11.6,2022-08-11 05:44:46.252709,2022-08-11 05:49:23.080826,0:04:36.828117,-20.086713292075302
200,1e-3,165,69.3,11.5,2022-08-11 05:44:46.252709,2022-08-11 05:49:24.658953,0:04:38.406244,-20.09584615915455
200,1e-3,166,67.4,11.6,2022-08-11 05:44:46.252709,2022-08-11 05:49:26.815200,0:04:40.562491,-20.094887697563003
200,1e-3,167,68.0,11.5,2022-08-11 05:44:46.252709,2022-08-11 05:49:28.549574,0:04:42.296865,-20.093938820587372
200,1e-3,168,68.8,11.6,2022-08-11 05:44:46.252709,2022-08-11 05:49:30.377700,0:04:44.124991,-20.1029994323815
200,1e-3,169,70.6,11.5,2022-08-11 05:44:46.252709,2022-08-11 05:49:32.080826,0:04:45.828117,-20.091969438057685
200,1e-3,170,69.9,11.6,2022-08-11 05:44:46.252709,2022-08-11 05:49:34.158943,0:04:47.906234,-20.091049743677107
200,1e-3,171,65.9,11.5,2022-08-11 05:44:46.252709,2022-08-11 05:49:35.877700,0:04:49.624991,-20.090139246240334
200,1e-3,172,67.8,11.3,2022-08-11 05:44:46.252709,2022-08-11 05:49:38.112072,0:04:51.859363,-20.079237853777933
200,1e-3,173,67.9,11.6,2022-08-11 05:44:46.252709,2022-08-11 05:49:40.033952,0:04:53.781243,-20.07844547524015
200,1e-3,174,71.6,11.5,2022-08-11 05:44:46.252709,2022-08-11 05:49:41.737075,0:04:55.484366,-20.06766102048775
200,1e-3,175,67.1,11.6,2022-08-11 05:44:46.252709,2022-08-11 05:49:43.518328,0:04:57.265619,-20.056984410282876
200,1e-3,176,63.6,11.7,2022-08-11 05:44:46.252709,2022-08-11 05:49:45.799577,0:04:59.546868,-20.046414566180047
200,1e-3,177,66.2,11.7,2022-08-11 05:44:46.252709,2022-08-11 05:49:48.033950,0:05:01.781241,-20.035950420518247
200,1e-3,178,65.0,11.6,2022-08-11 05:44:46.252709,2022-08-11 05:49:49.955827,0:05:03.703118,-20.035590916313065
200,1e-3,179,67.0,11.4,2022-08-11 05:44:46.252709,2022-08-11 05:49:52.533948,0:05:06.281239,-20.025235007149934
200,1e-3,180,67.1,11.7,2022-08-11 05:44:46.252709,2022-08-11 05:49:54.862070,0:05:08.609361,-20.004982657078436
200,1e-3,181,65.4,11.6,2022-08-11 05:44:46.252709,2022-08-11 05:49:56.846447,0:05:10.593738,-20.004932830507652
200,1e-3,182,66.2,11.8,2022-08-11 05:44:46.252709,2022-08-11 05:49:59.408950,0:05:13.156241,-19.954883502202573
200,1e-3,183,67.1,11.6,2022-08-11 05:44:46.252709,2022-08-11 05:50:01.096452,0:05:14.843743,-19.94533466718055
200,1e-3,184,68.4,11.7,2022-08-11 05:44:46.252709,2022-08-11 05:50:03.643326,0:05:17.390617,-19.915881320508745
200,1e-3,185,66.0,11.6,2022-08-11 05:44:46.252709,2022-08-11 05:50:05.268322,0:05:19.015613,-19.916722507303657
200,1e-3,186,68.6,11.5,2022-08-11 05:44:46.252709,2022-08-11 05:50:06.862075,0:05:20.609366,-19.90755528223062
200,1e-3,187,66.2,11.5,2022-08-11 05:44:46.252709,2022-08-11 05:50:08.690202,0:05:22.437493,-19.888479729408314
200,1e-3,188,64.0,11.6,2022-08-11 05:44:46.252709,2022-08-11 05:50:10.580825,0:05:24.328116,-19.88959493211423
200,1e-3,189,66.8,11.6,2022-08-11 05:44:46.252709,2022-08-11 05:50:12.393325,0:05:26.140616,-19.890698982793086
200,1e-3,190,68.4,11.7,2022-08-11 05:44:46.252709,2022-08-11 05:50:14.518323,0:05:28.265614,-19.891791992965153
200,1e-3,191,68.1,11.6,2022-08-11 05:44:46.252709,2022-08-11 05:50:16.330827,0:05:30.078118,-19.8728740730355
200,1e-3,192,69.2,11.7,2022-08-11 05:44:46.252709,2022-08-11 05:50:18.565196,0:05:32.312487,-19.874145332305144
200,1e-3,193,67.5,11.6,2022-08-11 05:44:46.252709,2022-08-11 05:50:20.487077,0:05:34.234368,-19.865403878982093
200,1e-3,194,67.6,11.3,2022-08-11 05:44:46.252709,2022-08-11 05:50:22.674575,0:05:36.421866,-19.82674984019227
200,1e-3,195,66.0,11.8,2022-08-11 05:44:46.252709,2022-08-11 05:50:25.158949,0:05:38.906240,-19.79848234179035
200,1e-3,196,66.4,11.7,2022-08-11 05:44:46.252709,2022-08-11 05:50:27.112079,0:05:40.859370,-19.790497518372447
200,1e-3,197,67.5,11.6,2022-08-11 05:44:46.252709,2022-08-11 05:50:29.033951,0:05:42.781242,-19.782592543188724
200,1e-3,198,66.2,11.7,2022-08-11 05:44:46.252709,2022-08-11 05:50:31.112074,0:05:44.859365,-19.784766617756837
200,1e-3,199,68.6,11.7,2022-08-11 05:44:46.252709,2022-08-11 05:50:33.424572,0:05:47.171863,-19.75691895157927
200,1e-3,200,69.6,11.6,2022-08-11 05:44:46.252709,2022-08-11 05:50:35.455825,0:05:49.203116,-19.739349762063476
200,1e-3,201,66.5,11.7,2022-08-11 05:44:46.252709,2022-08-11 05:50:37.627701,0:05:51.374992,-19.72195626444284
200,1e-3,202,66.8,11.6,2022-08-11 05:44:46.252709,2022-08-11 05:50:39.346446,0:05:53.093737,-19.724736701798413
200,1e-3,203,67.3,11.7,2022-08-11 05:44:46.252709,2022-08-11 05:50:41.424575,0:05:55.171866,-19.70748933478043
200,1e-3,204,67.2,11.9,2022-08-11 05:44:46.252709,2022-08-11 05:50:44.330826,0:05:58.078117,-19.660414441432625
200,1e-3,205,65.6,11.7,2022-08-11 05:44:46.252709,2022-08-11 05:50:46.487073,0:06:00.234364,-19.663810297018298
200,1e-3,206,70.0,11.6,2022-08-11 05:44:46.252709,2022-08-11 05:50:48.283953,0:06:02.031244,-19.667172194048113
200,1e-3,207,69.4,11.7,2022-08-11 05:44:46.252709,2022-08-11 05:50:50.252702,0:06:03.999993,-19.67050047210763
