Neurons,Episode Number,CPU in %,Ram,Start Time,End Time,Execution Time,Running Mean 
200,1434,66.1,9.6,2022-08-10 15:24:02.997707,2022-08-10 16:02:36.919486,0:38:33.921779,-20.078840704675674
200,1435,63.2,9.6,2022-08-10 15:24:02.997707,2022-08-10 16:02:38.997610,0:38:35.999903,-20.058052297628915
200,1436,66.4,9.1,2022-08-10 15:24:02.997707,2022-08-10 16:02:40.950735,0:38:37.953028,-20.057471774652626
200,1437,66.7,9.6,2022-08-10 15:24:02.997707,2022-08-10 16:02:42.872602,0:38:39.874895,-20.0268970569061
200,1438,66.8,9.7,2022-08-10 15:24:02.997707,2022-08-10 16:02:44.935110,0:38:41.937403,-20.026628086337038
200,1439,65.6,9.5,2022-08-10 15:24:02.997707,2022-08-10 16:02:46.185109,0:38:43.187402,-20.036361805473668
200,1440,67.3,9.6,2022-08-10 15:24:02.997707,2022-08-10 16:02:47.950731,0:38:44.953024,-20.04599818741893
200,1441,66.2,9.6,2022-08-10 15:24:02.997707,2022-08-10 16:02:49.731985,0:38:46.734278,-20.015538205544743
200,1442,67.1,9.7,2022-08-10 15:24:02.997707,2022-08-10 16:02:51.919487,0:38:48.921780,-20.025382823489295
200,1443,66.9,9.6,2022-08-10 15:24:02.997707,2022-08-10 16:02:53.903855,0:38:50.906148,-20.025128995254402
200,1444,67.0,9.2,2022-08-10 15:24:02.997707,2022-08-10 16:02:56.294484,0:38:53.296777,-20.01487770530186
200,1445,63.5,9.4,2022-08-10 15:24:02.997707,2022-08-10 16:02:57.685110,0:38:54.687403,-20.01472892824884
200,1446,66.3,9.4,2022-08-10 15:24:02.997707,2022-08-10 16:02:59.169484,0:38:56.171777,-20.01458163896635
200,1447,67.4,9.4,2022-08-10 15:24:02.997707,2022-08-10 16:03:00.653859,0:38:57.656152,-20.024435822576688
200,1448,67.1,9.6,2022-08-10 15:24:02.997707,2022-08-10 16:03:02.544486,0:38:59.546779,-20.02419146435092
200,1449,71.8,9.5,2022-08-10 15:24:02.997707,2022-08-10 16:03:03.903863,0:39:00.906156,-20.033949549707412
200,1450,68.6,9.5,2022-08-10 15:24:02.997707,2022-08-10 16:03:05.372602,0:39:02.374895,-20.043610054210337
200,1451,66.8,9.5,2022-08-10 15:24:02.997707,2022-08-10 16:03:06.950735,0:39:03.953028,-20.053173953668235
200,1452,65.9,9.6,2022-08-10 15:24:02.997707,2022-08-10 16:03:08.919484,0:39:05.921777,-20.052642214131552
200,1453,67.0,9.6,2022-08-10 15:24:02.997707,2022-08-10 16:03:10.981978,0:39:07.984271,-20.022115791990238
200,1454,70.5,9.7,2022-08-10 15:24:02.997707,2022-08-10 16:03:13.341356,0:39:10.343649,-20.011894634070337
200,1455,65.7,9.5,2022-08-10 15:24:02.997707,2022-08-10 16:03:14.888235,0:39:11.890528,-20.01177568772963
